ts,slot,node_id,rain_intensity_mmph,flow_m3s,temp_C,pH,DO_mgL,EC_uScm,COD_mgL,NH3N_mgL,TN_mgL,TP_mgL,TSS_mgL,turbidity_NTU
2026-01-01 00:04:05,49,12,0.0,0.056925,15.380791,6.57816,0.510293,1060.356242,591.499382,11.243413,42.136257,4.383621,178.622629,55.059072
2026-01-01 00:04:10,50,12,0.0,0.055244,15.1259,7.143715,0.533451,1072.120477,531.15958,16.472031,46.550727,5.66296,201.856444,66.398019
2026-01-01 00:04:15,51,12,0.0,0.051158,15.670477,7.332864,0.858863,1034.879417,569.297201,16.777357,36.057978,3.598554,105.374249,51.249205
2026-01-01 00:04:20,52,12,0.0,0.050133,14.747312,7.194333,1.540807,1078.793828,518.518584,16.165885,47.326211,4.871006,139.657784,51.403716
2026-01-01 00:04:25,53,12,0.0,0.054802,14.977961,6.982786,1.232554,1082.148805,473.549112,15.071361,39.083038,4.863713,179.955885,60.645845
2026-01-01 00:04:30,54,12,0.0,0.062269,14.892511,6.536106,0.704567,1149.628104,563.051587,19.109333,45.247753,5.414469,195.616579,63.400329
2026-01-01 00:04:35,55,12,0.0,0.051712,15.595054,7.121342,0.583974,1154.507177,536.93467,13.184023,42.686492,5.093412,174.213952,52.432452
2026-01-01 00:04:40,56,12,0.0,0.060554,15.12456,7.47596,0.719011,1070.046033,438.888941,17.369577,42.314552,4.739333,174.678343,51.868111
2026-01-01 00:04:45,57,12,0.0,0.061942,15.648476,6.931972,1.027176,914.492315,607.098627,18.509817,43.781482,4.768253,171.300532,46.502524
2026-01-01 00:04:50,58,12,0.0,0.054035,15.008773,7.264643,0.653483,981.128557,600.682131,14.047283,36.844618,4.832232,182.910496,53.071009
2026-01-01 00:04:55,59,12,0.0,0.057834,15.296474,6.75895,0.72215,1180.749562,451.325407,14.355644,41.444764,5.589667,132.288445,45.305697
2026-01-01 00:05:00,60,12,0.0,0.056045,14.752435,7.055696,0.633955,1103.817492,538.087878,17.559317,41.628892,5.103971,161.450458,44.068602
2026-01-01 00:05:05,61,12,0.0,0.053103,14.51799,6.840457,0.647364,1142.348734,573.646793,15.174082,35.520311,5.010616,142.445592,49.759241
2026-01-01 00:05:10,62,12,0.0,0.064531,15.296887,6.918045,0.651914,1033.601824,513.433816,13.245876,41.386517,4.780606,79.936509,41.24515
2026-01-01 00:05:15,63,12,0.0,0.058567,15.234554,6.292068,0.959158,1161.519139,659.255557,17.574414,41.465416,5.203988,130.850937,60.879676
2026-01-01 00:05:20,64,12,0.0,0.061078,15.46275,7.269099,1.016327,925.511494,492.682098,17.463911,47.351553,6.776912,135.036058,50.490498
2026-01-01 00:05:25,65,12,0.0,0.060604,15.464991,7.496702,1.052232,953.16486,517.601167,17.71977,43.075502,5.464269,168.977197,39.733545
2026-01-01 00:05:30,66,12,0.0,0.056954,15.106211,6.886285,0.886349,920.010026,684.850765,20.700446,43.689511,4.748434,182.501289,57.748684
2026-01-01 00:05:35,67,12,0.0,0.059901,15.390982,7.507222,1.298787,992.107844,447.573382,20.024878,47.502439,4.434711,151.834196,50.649634
2026-01-01 00:05:40,68,12,0.0,0.054587,15.924329,6.922049,1.065462,1016.732303,524.336097,15.661032,41.979097,5.12013,204.183199,54.635977
2026-01-01 00:05:45,69,12,0.0,0.057254,15.276483,6.794579,1.305542,1235.183538,556.853632,15.551987,39.960226,5.385687,188.032596,44.560501
2026-01-01 00:05:50,70,12,0.0,0.059838,14.557763,6.985373,1.306021,962.996842,567.957505,14.974788,42.393789,5.052608,160.886446,43.774142
2026-01-01 00:05:55,71,12,0.0,0.061814,15.087279,6.942712,1.271647,899.823571,466.030189,19.505386,40.995897,4.771589,185.450651,56.792416
2026-01-01 00:06:00,72,12,0.0,0.056792,14.957208,7.088758,0.732585,999.990982,601.421986,19.207609,39.918442,4.40787,194.181287,54.50375
2026-01-01 00:06:05,73,12,0.0,0.063442,15.243282,7.406433,0.688675,948.191816,513.813556,19.168712,43.013496,5.113628,125.367218,37.423379
2026-01-01 00:06:10,74,12,0.0,0.057369,15.526747,7.086285,1.185528,938.71501,479.361564,19.293995,42.592442,5.829446,183.852457,54.180631
2026-01-01 00:06:15,75,12,0.0,0.064256,15.11385,7.186267,0.792521,1209.989354,586.176309,19.126448,39.181533,4.127916,119.528288,54.782234
2026-01-01 00:06:20,76,12,0.0,0.052302,14.985108,6.861771,0.81633,1153.071682,435.679286,18.016964,50.91672,4.912647,147.840758,49.624643
2026-01-01 00:06:25,77,12,0.0,0.060436,15.058209,6.821425,0.95723,940.11178,520.88036,23.280874,43.081495,5.277232,192.759244,51.499901
2026-01-01 00:06:30,78,12,0.0,0.060079,15.439243,7.141998,0.901383,1062.999162,503.454917,16.371513,42.797868,4.452396,195.388472,44.045877
2026-01-01 00:06:35,79,12,0.0,0.05897,15.15169,7.284935,1.10476,983.72368,507.02055,15.536202,44.190325,5.7722,159.531672,56.658742
2026-01-01 00:06:40,80,12,0.0,0.051969,15.629752,6.985126,0.979122,921.192331,581.029926,13.103488,52.074434,4.289313,183.232816,41.347384
2026-01-01 00:06:45,81,12,0.0,0.056852,15.161798,7.294734,0.738504,959.849433,489.378484,17.199577,38.056347,4.811907,139.105386,43.170744
2026-01-01 00:06:50,82,12,0.0,0.063604,15.060372,7.666171,1.0896,1055.885652,463.670383,16.383876,34.100269,5.487704,144.717944,48.251659
2026-01-01 00:06:55,83,12,0.0,0.059743,15.126612,7.057844,0.804869,948.521522,440.355551,19.79353,45.050818,6.587757,158.412081,50.065837
2026-01-01 00:07:00,84,12,0.0,0.059237,15.148351,7.202156,1.136838,1013.275596,623.525496,14.576712,46.943151,5.050544,152.011341,41.250211
2026-01-01 00:07:05,85,12,0.0,0.051934,15.086387,7.287098,0.598011,1085.601236,396.214485,20.595153,38.909154,4.453908,175.886614,50.854972
2026-01-01 00:07:10,86,12,0.0,0.064399,15.06986,6.693726,1.140735,746.209186,520.657506,18.672369,39.095986,5.618724,141.157548,53.201153
2026-01-01 00:07:15,87,12,0.0,0.054946,15.342414,6.912106,0.929945,1085.147967,551.022194,15.110837,38.466556,4.681776,135.761155,48.063551
2026-01-01 00:07:20,88,12,0.0,0.056822,15.461856,7.020939,0.734544,964.633802,515.085011,19.580759,48.31225,4.94606,205.479136,51.733528
2026-01-01 00:07:25,89,12,0.0,0.057927,15.412847,6.751171,0.906159,1036.914664,521.463287,21.887539,44.600436,5.344123,186.551248,51.826799
2026-01-01 00:07:30,90,12,0.0,0.062561,15.47583,7.278862,0.83118,926.194356,518.599387,14.84906,49.733935,4.390141,208.622614,52.386985
2026-01-01 00:07:35,91,12,0.0,0.06196,15.260785,6.664706,0.779187,1049.120276,488.600466,21.402288,40.093745,4.176094,190.14669,51.658995
2026-01-01 00:07:40,92,12,0.0,0.061333,15.110634,6.188942,0.264361,982.766732,564.64445,18.856123,44.284938,5.066977,135.175097,59.680874
2026-01-01 00:07:45,93,12,0.0,0.062765,15.038099,6.859381,0.824091,962.056075,349.47078,21.126325,45.641242,6.080353,130.777294,51.46902
2026-01-01 00:07:50,94,12,0.0,0.051951,14.750359,7.727767,0.746285,1038.119975,561.403234,17.770785,42.952393,6.874396,166.999752,50.89351
2026-01-01 00:07:55,95,12,0.0,0.059075,14.601303,6.414248,0.63346,969.214908,625.891219,16.81855,38.19996,5.145212,166.301347,49.082013
2026-01-01 00:08:00,96,12,0.0,0.05581,14.68061,7.860363,0.802077,1128.954041,504.526691,19.453363,50.171138,4.659232,184.875193,43.674623
2026-01-01 00:08:05,97,12,0.0,0.05776,14.713149,7.143169,0.916139,956.334548,558.65618,15.072032,46.505848,5.055911,142.524241,49.249987
2026-01-01 00:08:10,98,12,0.0,0.059948,15.436628,6.78707,1.221032,1148.157778,486.797762,18.525594,44.84835,5.324387,202.692582,41.110205
2026-01-01 00:08:15,99,12,0.0,0.06209,15.005764,6.80023,1.043922,1089.472285,532.936006,17.170517,43.935104,5.088207,166.690134,49.480421
2026-01-01 00:08:20,100,12,0.0,0.051951,15.074803,6.993317,0.812468,1003.35579,448.988143,15.347732,49.424711,5.664688,119.745121,51.638871
2026-01-01 00:08:25,101,12,0.0,0.064212,15.985708,6.955436,0.550351,1047.736451,516.026559,12.239705,41.428647,4.710896,148.818183,59.407043
2026-01-01 00:08:30,102,12,0.0,0.064684,15.139588,7.461685,1.189868,1162.377203,579.61395,14.274959,46.137055,4.921274,134.121903,35.61776
2026-01-01 00:08:35,103,12,0.0,0.053458,15.141298,6.918757,1.064305,1083.001862,381.644781,15.908704,42.129333,4.951575,201.14471,51.817294
2026-01-01 00:08:40,104,12,0.0,0.054501,14.940697,7.218916,0.676716,1140.890999,477.900449,19.40292,31.991717,4.70299,139.621456,54.964532
2026-01-01 00:08:45,105,12,0.0,0.056268,15.30963,7.12714,0.928534,1096.077985,473.354277,14.644596,38.118043,6.170682,218.544127,46.641086
2026-01-01 00:08:50,106,12,0.0,0.053433,15.081416,6.791428,0.563942,868.236568,690.380285,16.248136,41.370857,4.409468,186.815273,54.14591
2026-01-01 00:08:55,107,12,0.0,0.057196,15.412581,6.891592,0.712429,944.618328,561.558706,11.33616,41.50093,5.953271,159.878963,43.93275
2026-01-01 00:09:00,108,12,0.0,0.064054,15.507916,7.172917,0.785684,1013.937199,497.986731,16.600631,37.173936,5.036314,113.679316,41.705495
2026-01-01 00:09:05,109,12,0.0,0.051458,14.867181,7.174503,1.061726,1014.015298,650.268727,11.871913,40.629417,4.250256,172.796658,59.740848
2026-01-01 00:09:10,110,12,0.0,0.054303,15.482038,7.351819,0.964648,1007.269169,595.787153,20.722919,42.732565,4.514109,153.65868,37.404342
2026-01-01 00:09:15,111,12,0.0,0.052121,15.540887,7.315038,0.758296,1139.33722,478.729303,17.125067,48.334998,4.066616,165.605022,62.416061
2026-01-01 00:09:20,112,12,0.0,0.063071,14.968052,7.154321,0.893081,1195.863904,524.522955,19.451174,39.110875,4.911743,184.154831,59.096849
2026-01-01 00:09:25,113,12,0.0,0.063884,14.662964,6.815511,0.865729,1043.434049,617.014654,16.064595,39.108238,5.010161,173.637464,54.13036
2026-01-01 00:09:30,114,12,0.0,0.059665,15.157439,7.003302,0.554387,1138.871202,590.977891,21.784042,37.723425,5.519478,126.328664,50.983261
2026-01-01 00:09:35,115,12,0.0,0.054889,15.283157,7.314102,1.180391,1169.167129,518.706737,12.773833,44.602921,6.715035,179.130467,45.639494
2026-01-01 00:09:40,116,12,0.0,0.051708,15.426909,6.886355,0.918674,1047.821155,563.324686,20.604911,46.491211,5.097373,164.042146,45.276112
2026-01-01 00:09:45,117,12,0.0,0.051212,15.089258,7.37256,0.941726,1052.705014,550.383775,17.772203,47.923819,4.902119,143.107789,54.69389
2026-01-01 00:09:50,118,12,0.0,0.061002,15.972902,6.461724,0.974449,956.003415,581.390808,17.822824,43.427672,5.279822,148.835247,56.33013
2026-01-01 00:09:55,119,12,0.0,0.064388,15.217088,7.01031,0.802071,1008.171064,472.81251,15.143064,44.235821,5.904934,143.998163,53.666121
2026-01-01 00:10:00,120,12,0.0,0.05272,14.792068,7.015644,0.647581,1132.68,456.462511,18.160888,39.906685,5.191517,169.452868,47.265708
2026-01-01 00:10:05,121,12,0.0,0.055116,15.294622,6.951619,0.735679,1070.871003,519.311663,20.660392,35.627845,4.968118,124.006039,49.893761
2026-01-01 00:10:10,122,12,0.0,0.05245,14.940294,6.881246,0.841306,1077.303804,409.181748,14.383774,38.925806,4.64333,160.861986,52.766613
2026-01-01 00:10:15,123,12,0.0,0.057405,15.647834,6.99445,0.928324,1048.16597,638.658816,13.771733,45.410828,5.883858,144.171094,58.391669
2026-01-01 00:10:20,124,12,0.0,0.064961,15.6325,7.353009,0.86625,979.705824,539.444767,21.551779,43.357268,5.118355,183.791023,64.873412
2026-01-01 00:10:25,125,12,0.0,0.057253,15.356668,7.04157,1.2457,938.364446,461.725951,17.499061,43.339772,4.680477,175.612655,48.136985
2026-01-01 00:10:30,126,12,0.0,0.055664,15.299121,7.053855,0.901676,1090.699784,496.861185,12.541864,47.827643,5.040792,153.021509,61.133372
2026-01-01 00:10:35,127,12,0.0,0.055302,14.536844,6.88862,0.798396,983.580547,396.876266,14.952483,37.845733,4.680234,188.661527,42.127797
2026-01-01 00:10:40,128,12,0.0,0.056268,14.853386,6.942206,1.130124,1083.578547,490.326713,15.276331,40.858736,4.653003,165.941913,55.970376
2026-01-01 00:10:45,129,12,0.0,0.053044,15.002765,7.188313,0.705407,1031.536001,609.1332,18.188543,34.56954,5.297873,105.073211,48.216756
2026-01-01 00:10:50,130,12,0.0,0.05743,15.243063,6.945343,0.865243,1083.400894,392.359907,14.37323,33.773924,5.993645,182.716964,51.444373
2026-01-01 00:10:55,131,12,0.0,0.060896,14.557893,7.41163,1.04341,979.818921,423.43568,18.656613,38.839061,4.67096,177.971347,65.833838
2026-01-01 00:11:00,132,12,0.0,0.062349,15.46589,6.915906,0.803693,1069.545889,510.513847,19.712856,47.70374,5.008589,166.243827,51.565128
2026-01-01 00:11:05,133,12,0.0,0.064978,15.083066,6.709249,0.904608,995.527466,621.454478,18.821072,43.617216,4.924635,237.142685,44.519927
2026-01-01 00:11:10,134,12,0.0,0.060039,14.657673,7.184658,0.728876,1021.221177,535.330277,18.034418,41.669379,5.131122,205.861879,50.619583
2026-01-01 00:11:15,135,12,0.0,0.060778,15.367675,7.082394,1.197117,1027.716483,442.260772,19.456346,43.061738,5.258436,144.219833,55.105611
2026-01-01 00:11:20,136,12,0.0,0.055223,15.147699,7.025944,0.852078,987.742455,513.385179,16.791628,45.787326,6.690753,132.002058,44.518143
2026-01-01 00:11:25,137,12,0.0,0.057926,15.73146,7.385397,0.863763,1156.915501,496.307471,18.234921,43.569083,5.960192,171.903418,54.210479
2026-01-01 00:11:30,138,12,0.0,0.064465,15.456956,6.990945,0.905733,827.388366,468.249668,15.774931,42.853302,4.279081,182.40738,50.543497
2026-01-01 00:11:35,139,12,0.0,0.06219,16.013498,6.855887,0.849959,1028.567965,431.922018,12.043266,39.449587,4.954536,180.834793,55.893519
2026-01-01 00:11:40,140,12,0.0,0.056337,15.011358,6.98137,0.709936,1118.115605,507.862692,17.019576,42.466708,4.543297,177.765895,53.821185
2026-01-01 00:11:45,141,12,0.0,0.053142,14.517606,6.696923,0.934488,1128.100999,479.664267,18.944057,42.177706,5.964002,173.050705,44.290707
2026-01-01 00:11:50,142,12,0.0,0.062384,14.793675,7.168401,0.730894,877.828434,460.383078,19.268453,39.374497,5.168539,161.048828,47.450373
2026-01-01 00:11:55,143,12,0.0,0.057073,15.3953,7.009027,0.866153,1044.750776,510.908204,19.60732,41.223268,6.476841,134.590438,42.664255
2026-01-01 00:12:00,144,12,0.0,0.052019,15.158251,6.775385,0.729683,831.30419,534.154666,13.280004,40.77032,4.789726,138.503992,50.754413
2026-01-01 00:12:05,145,12,0.0,0.058151,15.159396,6.319144,0.893888,1067.521518,523.885838,19.372294,46.322888,3.985565,170.89165,57.520784
2026-01-01 00:12:10,146,12,0.0,0.050457,14.878427,6.985284,0.620974,1092.048371,521.232151,22.406893,44.71178,5.397513,193.937741,43.876929
2026-01-01 00:12:15,147,12,0.0,0.056255,15.21577,7.404525,0.997081,1108.115192,617.392104,15.540823,38.481109,6.365185,157.691699,49.784209
2026-01-01 00:12:20,148,12,0.0,0.061772,15.508949,7.07043,0.938039,1232.037931,619.79362,15.674399,40.290613,4.531915,153.659794,53.39673
2026-01-01 00:12:25,149,12,0.0,0.051834,15.78472,7.38009,0.693739,950.22184,571.232706,21.926874,40.664383,5.355882,169.9253,45.830403
2026-01-01 00:12:30,150,12,0.0,0.059257,15.199597,6.870965,0.895041,948.527023,617.790971,18.834068,43.146347,4.94962,172.507052,41.165383
2026-01-01 00:12:35,151,12,0.0,0.063348,14.806364,6.454485,1.114846,957.217897,704.693485,21.045501,44.481895,4.24786,170.855826,41.474998
2026-01-01 00:12:40,152,12,0.0,0.050912,15.105554,7.200937,1.005764,1114.682989,497.104722,16.552231,38.067289,5.456494,195.093422,51.784297
2026-01-01 00:12:45,153,12,0.0,0.064307,15.215305,7.238098,0.573218,1093.712052,620.216474,22.160536,34.769246,4.785273,120.713,52.535581
2026-01-01 00:12:50,154,12,0.0,0.059944,15.443401,7.166917,1.256185,885.965105,497.51939,17.429825,45.996599,5.229601,137.55955,44.403336
2026-01-01 00:12:55,155,12,0.0,0.053409,15.820968,6.35561,0.613595,1227.434157,597.441416,15.869653,43.117942,3.907052,195.211195,64.39281
2026-01-01 00:13:00,156,12,0.0,0.057877,15.477662,6.987301,0.637861,985.245139,588.020611,13.13167,38.904721,4.194564,160.07935,47.780553
2026-01-01 00:13:05,157,12,0.0,0.054145,15.282592,7.396843,1.08046,1082.162886,545.676363,11.8159,40.608369,4.976978,151.248191,46.983381
2026-01-01 00:13:10,158,12,0.0,0.053578,15.073555,7.035384,0.879928,1033.10821,567.817817,21.397441,42.686531,5.423448,186.488965,56.191644
2026-01-01 00:13:15,159,12,0.0,0.054745,15.114061,7.08053,0.613499,1086.806848,600.944154,15.348054,39.20555,4.322247,133.228824,61.043939
2026-01-01 00:13:20,160,12,0.0,0.052289,15.129577,6.993834,1.213956,1126.552352,554.044032,19.888769,41.349186,5.392927,134.917393,53.34979
2026-01-01 00:13:25,161,12,0.0,0.060905,14.798514,7.094895,0.643037,1041.99246,588.942884,21.685666,38.899834,3.980081,147.439558,45.363305
2026-01-01 00:13:30,162,12,0.0,0.053855,15.669294,7.070587,1.291569,1102.218188,490.815922,20.440478,44.32012,4.676565,210.587172,59.810832
2026-01-01 00:13:35,163,12,0.0,0.059865,14.666805,6.805002,0.691638,1093.759092,542.631478,16.000796,45.299549,5.324165,154.528951,51.319062
2026-01-01 00:13:40,164,12,0.0,0.064377,15.506453,6.78157,0.561576,1100.377685,486.660583,13.319943,44.018305,4.204468,188.664793,44.201138
2026-01-01 00:13:45,165,12,0.0,0.060536,14.793243,6.956406,1.023066,991.688592,420.963241,19.623074,45.327274,5.00038,210.051048,43.718037
2026-01-01 00:13:50,166,12,0.0,0.056227,15.679224,7.044347,1.178238,967.268318,539.580831,19.726032,35.062823,4.583002,205.551511,64.915033
2026-01-01 00:13:55,167,12,0.0,0.060435,15.089289,7.068797,1.144338,1190.335553,569.477589,21.83808,42.220253,4.414053,188.031203,60.229517
2026-01-01 00:14:00,168,12,0.0,0.058928,15.254708,7.17381,0.722132,1234.653801,504.281426,13.256803,44.264245,4.806198,179.580035,51.204152
2026-01-01 00:14:05,169,12,0.0,0.055636,15.361491,7.717757,0.777608,970.176985,538.285854,19.787799,42.127318,4.579805,161.429833,44.450606
2026-01-01 00:14:10,170,12,0.0,0.062121,14.886532,6.778309,0.863371,1092.757439,713.415088,22.468161,39.345802,5.548162,143.007304,47.20995
2026-01-01 00:14:15,171,12,0.0,0.058623,15.428192,7.320739,1.292213,1117.530575,534.244867,16.546039,49.011458,5.246369,119.393805,43.358384
2026-01-01 00:14:20,172,12,0.0,0.062242,15.161658,6.602627,1.307071,1014.223833,612.4953,22.785,45.568098,4.804029,142.491744,44.249136
2026-01-01 00:14:25,173,12,0.0,0.051274,14.81974,6.811416,1.253868,1085.977718,553.202148,18.198778,40.393534,4.200551,175.526018,49.902145
2026-01-01 00:14:30,174,12,0.0,0.050554,14.914774,6.878678,0.76426,1034.370537,521.820984,17.773751,45.836177,5.395655,179.438788,52.332575
2026-01-01 00:14:35,175,12,0.0,0.051073,15.028086,6.899337,0.532729,1085.370876,476.442422,12.710663,37.541058,5.275499,165.01662,42.311033
2026-01-01 00:14:40,176,12,0.0,0.064251,15.872221,6.80263,0.76726,984.330698,473.97293,19.812004,42.481725,4.288979,160.852551,61.267307
2026-01-01 00:14:45,177,12,0.0,0.056203,15.286462,7.236438,0.791294,1026.255878,385.677188,17.662622,35.237105,5.843606,192.36606,54.327009
2026-01-01 00:14:50,178,12,0.0,0.051388,15.589045,6.579421,1.269037,960.99851,486.280872,21.077293,43.832413,5.058234,128.388385,48.326005
2026-01-01 00:14:55,179,12,0.0,0.061415,15.47677,6.977527,0.701686,1032.693969,376.280538,20.243534,34.444307,4.924081,182.56662,50.807482
