ts,slot,node_id,rain_intensity_mmph,flow_m3s,temp_C,pH,DO_mgL,EC_uScm,COD_mgL,NH3N_mgL,TN_mgL,TP_mgL,TSS_mgL,turbidity_NTU
2026-01-01 00:06:55,83,3,0.0,0.226629,15.158928,7.228751,1.741831,895.38119,138.475722,9.945233,21.650695,2.313297,84.523758,26.472664
2026-01-01 00:07:00,84,3,0.0,0.260882,15.298693,7.244663,1.826242,911.305524,138.230444,10.799205,21.367607,2.567245,88.811631,24.119996
2026-01-01 00:07:05,85,3,0.0,0.246184,15.299312,7.224511,1.639888,899.48258,140.358278,9.618223,19.08734,2.337126,85.506248,21.972336
2026-01-01 00:07:10,86,3,0.0,0.234274,15.057471,7.248758,1.7219,937.539783,134.671451,10.139364,18.171757,2.416448,93.882847,22.872672
2026-01-01 00:07:15,87,3,0.0,0.227264,15.213095,7.287008,1.797407,915.683182,145.718884,9.779694,19.951105,2.441016,96.551475,24.093802
2026-01-01 00:07:20,88,3,0.0,0.263992,14.931394,7.205231,1.785304,886.722879,148.887501,9.602892,18.718808,2.547875,89.04472,21.081003
2026-01-01 00:07:25,89,3,0.0,0.260332,15.1711,7.236476,1.71565,928.50258,143.160688,9.785938,21.026508,2.501761,94.069266,24.72378
2026-01-01 00:07:30,90,3,0.0,0.233191,15.127934,7.256956,1.86601,934.880002,140.380196,9.935323,19.654072,2.581989,84.666123,24.622961
2026-01-01 00:07:35,91,3,0.0,0.244361,15.071164,7.232562,1.766207,893.728922,149.436448,9.977574,20.286915,2.561006,79.998178,25.684701
2026-01-01 00:07:40,92,3,0.0,0.246635,15.244429,7.185742,1.714785,924.749133,144.404191,8.96421,19.584385,2.498407,80.820169,25.787291
2026-01-01 00:07:45,93,3,0.0,0.24664,15.18001,7.234458,1.763658,887.697815,130.218444,11.333747,19.964752,2.450984,87.634341,21.028015
2026-01-01 00:07:50,94,3,0.0,0.229957,15.279238,7.208579,1.840039,933.535621,137.994068,10.291221,21.665149,2.157128,82.668763,18.855797
2026-01-01 00:07:55,95,3,0.0,0.234905,15.315032,7.192518,1.868452,908.652716,140.757309,11.787123,19.69249,2.212012,83.461259,18.739996
2026-01-01 00:08:00,96,3,0.0,0.215297,15.187133,7.224189,1.742726,908.017266,131.804938,10.168079,18.812253,2.464496,87.612256,24.713516
2026-01-01 00:08:05,97,3,0.0,0.236327,15.293775,7.22119,1.76997,935.968184,153.463675,10.312581,19.752528,2.33087,85.169514,25.297779
2026-01-01 00:08:10,98,3,0.0,0.23753,14.967575,7.213864,1.702755,928.541396,133.046584,10.067022,21.405282,2.336423,85.798079,21.716502
2026-01-01 00:08:15,99,3,0.0,0.245284,15.054669,7.208299,1.627118,930.667859,147.230609,9.854236,22.630004,2.461674,85.981981,25.61353
2026-01-01 00:08:20,100,3,0.0,0.249982,15.039002,7.245164,1.832731,954.332189,148.226948,10.838393,20.371374,2.381053,85.258135,19.092796
2026-01-01 00:08:25,101,3,0.0,0.232885,14.775545,7.273411,1.834871,914.83352,156.803332,9.711123,20.206625,2.268637,81.822053,22.443833
2026-01-01 00:08:30,102,3,0.0,0.232082,14.987578,7.234659,1.67219,887.85223,133.561467,9.70565,21.859431,1.92573,77.068912,24.568634
2026-01-01 00:08:35,103,3,0.0,0.24565,14.871152,7.193609,1.79204,893.57318,156.54354,9.660971,21.930897,2.751145,83.078685,25.632942
2026-01-01 00:08:40,104,3,0.0,0.255357,15.003607,7.289092,1.802086,865.84116,155.942916,9.4218,18.651646,2.466956,90.268622,19.516357
2026-01-01 00:08:45,105,3,0.0,0.235833,15.480723,7.223678,1.809067,905.250275,156.059967,11.313097,19.940171,2.266221,83.123032,20.586245
2026-01-01 00:08:50,106,3,0.0,0.248117,14.974299,7.296226,1.775935,915.556725,151.542668,9.036741,19.291501,2.423611,81.92906,23.762372
2026-01-01 00:08:55,107,3,0.0,0.25332,15.294546,7.224064,1.784422,917.456743,138.358781,9.743297,18.793328,2.134747,91.803911,23.406492
2026-01-01 00:09:00,108,3,0.0,0.238592,15.388348,7.232485,1.709354,931.286344,153.858204,10.171138,19.80341,2.679726,85.667216,26.442701
2026-01-01 00:09:05,109,3,0.0,0.223799,15.180686,7.239189,1.756254,895.236252,159.829128,10.34381,20.07102,2.50524,75.083663,23.797753
2026-01-01 00:09:10,110,3,0.0,0.245968,15.186422,7.259909,1.809834,932.74225,138.973743,9.752013,22.948896,2.655281,88.91597,20.811381
2026-01-01 00:09:15,111,3,0.0,0.23244,15.09071,7.246406,1.750324,945.727905,151.721263,9.972942,22.411352,2.522237,85.709404,23.248637
2026-01-01 00:09:20,112,3,0.0,0.229149,15.301485,7.184564,1.800335,906.48968,128.353324,10.310727,18.494845,2.831034,79.289034,23.563136
2026-01-01 00:09:25,113,3,0.0,0.246044,14.815043,7.205376,1.764599,922.27405,148.056251,11.172753,20.519267,2.321831,84.459565,20.827542
2026-01-01 00:09:30,114,3,0.0,0.2399,15.22646,7.272984,1.780386,929.170045,126.512374,11.452278,23.304799,2.817062,94.006054,21.981054
2026-01-01 00:09:35,115,3,0.0,0.253666,15.370461,7.203307,1.78663,940.490112,135.280448,9.054277,20.943449,2.397249,89.104912,21.242843
2026-01-01 00:09:40,116,3,0.0,0.23097,14.942292,7.346718,1.696437,917.68295,152.199774,9.545855,18.883567,2.604373,89.451007,26.722548
2026-01-01 00:09:45,117,3,0.0,0.221286,15.048924,7.262561,1.795875,912.725632,147.529039,8.686745,16.968069,2.404805,81.378651,24.025535
2026-01-01 00:09:50,118,3,0.0,0.24147,15.305776,7.245017,1.755856,909.938034,138.204282,11.167056,20.479088,2.65657,96.126596,21.182605
2026-01-01 00:09:55,119,3,0.0,0.256362,15.093157,7.270856,1.794869,898.769045,139.406908,11.550356,20.203512,2.395872,83.009404,21.638989
2026-01-01 00:10:00,120,3,0.0,0.245529,14.982935,7.237256,1.76154,915.424524,156.051565,11.08046,22.154286,2.633601,83.859818,23.408367
2026-01-01 00:10:05,121,3,0.0,0.262863,15.271873,7.23487,1.769498,918.282688,140.785413,9.190838,19.948737,2.666348,92.286318,24.659245
2026-01-01 00:10:10,122,3,0.0,0.233138,15.306172,7.265881,1.688995,892.705231,140.676614,9.428093,20.220018,2.474514,91.181157,21.491787
2026-01-01 00:10:15,123,3,0.0,0.243251,15.231935,7.258198,1.637639,945.523145,154.126214,9.693025,19.534444,2.553961,92.033143,24.188564
2026-01-01 00:10:20,124,3,0.0,0.256707,15.152716,7.222297,1.791163,925.162317,144.251305,9.264701,21.732872,2.650368,92.643284,25.505327
2026-01-01 00:10:25,125,3,0.0,0.233412,15.620293,7.149559,1.636722,917.411153,160.125866,10.245379,19.974851,2.352165,87.197421,27.485515
2026-01-01 00:10:30,126,3,0.0,0.233293,15.221624,7.218988,1.789301,895.892262,138.983555,10.844185,21.244064,2.707529,84.075459,22.679711
2026-01-01 00:10:35,127,3,0.0,0.257679,15.225528,7.186117,1.776915,945.583388,155.07066,9.538305,18.93793,2.598747,85.316652,25.755643
2026-01-01 00:10:40,128,3,0.0,0.241636,15.389339,7.239901,1.691533,938.111981,150.52816,11.107174,17.812939,2.642555,87.764686,23.241614
2026-01-01 00:10:45,129,3,0.0,0.255982,15.291607,7.207595,1.614815,953.349238,140.927701,9.682217,21.835573,2.182787,84.194105,22.696264
2026-01-01 00:10:50,130,3,0.0,0.246107,15.672906,7.25778,1.681245,902.980913,138.279464,10.788986,20.200195,2.416137,93.362973,24.779776
2026-01-01 00:10:55,131,3,0.0,0.282371,15.166796,7.18591,1.69708,911.818061,144.162835,10.392277,21.336002,2.468379,87.959282,25.055991
2026-01-01 00:11:00,132,3,0.0,0.246347,15.270176,7.21052,1.836355,920.050604,146.190049,10.463328,19.374785,2.673915,99.081294,23.29085
2026-01-01 00:11:05,133,3,0.0,0.249322,15.34076,7.202034,1.778123,939.027392,155.88865,9.873738,21.352822,2.472074,87.227682,23.60825
2026-01-01 00:11:10,134,3,0.0,0.239264,14.954591,7.230287,1.736013,903.490773,136.302294,10.656282,23.380018,2.581471,93.754077,23.622193
2026-01-01 00:11:15,135,3,0.0,0.234113,14.962467,7.213262,1.78539,875.752855,153.464634,11.554553,24.109602,2.54319,94.751597,25.121669
2026-01-01 00:11:20,136,3,0.0,0.2451,15.207467,7.241126,1.761034,891.212816,138.400813,10.193716,22.053455,2.716723,76.576217,20.243178
2026-01-01 00:11:25,137,3,0.0,0.255628,15.171222,7.232349,1.796441,943.465044,145.805685,10.216886,22.210987,2.450196,84.620042,28.611548
2026-01-01 00:11:30,138,3,0.0,0.261376,14.854246,7.257989,1.689028,928.496098,157.431521,9.843484,18.580053,2.517789,89.505339,25.296292
2026-01-01 00:11:35,139,3,0.0,0.24823,15.202665,7.190784,1.733025,936.495366,135.075919,11.380286,21.59968,2.314368,84.736968,25.371306
2026-01-01 00:11:40,140,3,0.0,0.234303,15.268237,7.194834,1.79557,907.090163,134.661859,9.441719,19.338757,2.70848,93.285605,21.882791
2026-01-01 00:11:45,141,3,0.0,0.228953,15.130364,7.194818,1.667214,944.070278,151.264202,11.331637,19.949151,2.647706,93.559013,23.963876
2026-01-01 00:11:50,142,3,0.0,0.223877,15.317687,7.269848,1.723533,900.563184,151.631503,10.003077,23.084533,2.607529,92.90261,23.973835
2026-01-01 00:11:55,143,3,0.0,0.270485,15.656466,7.243694,1.794618,923.000433,151.433591,11.171662,21.162298,2.335189,92.265573,24.458205
2026-01-01 00:12:00,144,3,0.0,0.239161,15.429671,7.204971,1.758286,922.394314,137.723665,9.869279,18.292064,2.767374,84.683277,22.767048
2026-01-01 00:12:05,145,3,0.0,0.256946,15.483293,7.241399,1.785121,921.047644,132.715068,10.832648,21.440021,2.158365,88.121481,26.808994
2026-01-01 00:12:10,146,3,0.0,0.237792,15.468519,7.194217,1.915656,909.228059,150.73314,9.561101,20.911797,2.425279,86.932139,22.809021
2026-01-01 00:12:15,147,3,0.0,0.24118,15.339456,7.294851,1.806735,933.443654,138.039441,11.525806,22.187357,2.483999,88.561618,25.748337
2026-01-01 00:12:20,148,3,0.0,0.261093,15.032845,7.223362,1.732025,918.824706,137.33771,10.730363,19.957065,2.634034,83.706626,22.849802
2026-01-01 00:12:25,149,3,0.0,0.251581,14.82499,7.227178,1.789421,928.663489,146.704887,10.022618,20.215916,2.316382,93.279705,25.175021
2026-01-01 00:12:30,150,3,0.0,0.21984,15.275998,7.243424,1.801848,920.866043,140.942436,10.583922,21.725867,2.415655,87.192397,30.446728
2026-01-01 00:12:35,151,3,0.0,0.257395,15.172477,7.243435,1.684514,931.223813,159.797045,9.878891,20.520944,2.498434,94.386367,25.932511
2026-01-01 00:12:40,152,3,0.0,0.243914,15.20606,7.167839,1.771342,952.774575,156.493407,11.274324,20.388602,2.590417,92.837871,24.87205
2026-01-01 00:12:45,153,3,0.0,0.254797,15.141584,7.230659,1.755351,945.638997,167.885364,11.982348,21.251245,2.261663,88.057221,26.637504
2026-01-01 00:12:50,154,3,0.0,0.286234,15.252693,7.236604,1.602283,913.129158,160.105591,10.710778,18.810104,2.852173,95.666793,24.977486
2026-01-01 00:12:55,155,3,0.0,0.245285,15.321766,7.288811,1.757291,908.229115,138.850478,11.695903,19.692597,2.575083,86.26949,24.754539
2026-01-01 00:13:00,156,3,0.0,0.253586,15.138786,7.195107,1.685685,925.909389,142.014014,11.022292,21.52513,2.63872,85.982864,26.204987
2026-01-01 00:13:05,157,3,0.0,0.231329,15.164167,7.243257,1.756767,916.790187,139.264849,10.640637,22.576249,2.537068,96.545722,22.913321
2026-01-01 00:13:10,158,3,0.0,0.280905,15.143885,7.234468,1.725048,930.76604,161.338683,10.943563,24.088242,2.752313,88.27066,24.718581
2026-01-01 00:13:15,159,3,0.0,0.264654,15.162495,7.261732,1.739701,908.846099,138.449466,11.142973,25.905908,2.476976,100.372522,25.345504
2026-01-01 00:13:20,160,3,0.0,0.251467,15.148196,7.205868,1.739929,921.85492,168.437037,9.612784,21.762477,2.476275,85.303956,22.696359
2026-01-01 00:13:25,161,3,0.0,0.23983,15.284456,7.271669,1.599765,925.869088,142.611453,10.159649,21.668277,2.558733,84.141422,23.947447
2026-01-01 00:13:30,162,3,0.0,0.258605,15.536266,7.189822,1.659078,953.777872,153.674235,10.613298,21.740351,2.698788,84.826246,27.046877
2026-01-01 00:13:35,163,3,0.0,0.254565,15.207869,7.203462,1.6858,933.006702,146.106077,10.497222,21.253812,2.34729,103.748866,24.414684
2026-01-01 00:13:40,164,3,0.0,0.256895,15.358134,7.166426,1.638493,926.862635,148.651743,11.555256,18.853411,2.683423,80.59266,26.21358
2026-01-01 00:13:45,165,3,0.0,0.258316,15.094358,7.213818,1.729324,927.185854,163.364504,11.467603,21.383352,2.606732,82.96487,24.042092
2026-01-01 00:13:50,166,3,0.0,0.243711,15.355136,7.199784,1.745509,878.831635,145.653476,9.768218,21.438728,2.528741,90.464147,21.823602
2026-01-01 00:13:55,167,3,0.0,0.255889,14.973777,7.19651,1.783923,923.422209,142.353318,10.194851,19.567328,2.65229,91.303864,25.500871
2026-01-01 00:14:00,168,3,0.0,0.270166,15.295262,7.272396,1.762811,922.222253,144.514592,11.445758,20.2068,2.613758,92.357943,21.70379
2026-01-01 00:14:05,169,3,0.0,0.257294,15.410336,7.14655,1.856983,897.351739,146.804356,10.890868,20.374302,2.603867,94.44236,26.463694
2026-01-01 00:14:10,170,3,0.0,0.236116,15.237546,7.209902,1.802006,957.508331,152.564652,10.148779,21.519419,2.494387,87.597135,23.430167
2026-01-01 00:14:15,171,3,0.0,0.274178,15.436895,7.264743,1.67123,935.033633,141.725537,10.416195,24.647554,2.724726,100.190738,24.241638
2026-01-01 00:14:20,172,3,0.0,0.258077,15.135251,7.22672,1.770099,925.750671,144.459145,10.528302,19.267993,2.730193,87.214694,24.527783
2026-01-01 00:14:25,173,3,0.0,0.236459,15.378461,7.157554,1.726009,932.764089,144.521293,11.842579,22.06186,2.56479,80.70064,20.69135
2026-01-01 00:14:30,174,3,0.0,0.235058,15.22819,7.228374,1.732078,925.615666,154.050819,11.92369,21.096403,2.407197,97.442296,29.010968
2026-01-01 00:14:35,175,3,0.0,0.260908,15.319451,7.258748,1.718973,926.638921,153.033043,10.607486,21.545788,2.762411,85.309855,22.983291
2026-01-01 00:14:40,176,3,0.0,0.266088,15.19545,7.260593,1.701271,942.471322,154.695245,11.902901,21.257752,2.571733,95.508481,25.108022
2026-01-01 00:14:45,177,3,0.0,0.247365,14.986271,7.207117,1.710474,931.115983,146.128111,11.126147,21.716489,2.660484,96.567576,22.58189
2026-01-01 00:14:50,178,3,0.0,0.280074,15.158918,7.192934,1.66771,939.470888,145.646265,11.126142,25.384374,2.651026,78.32686,24.512717
2026-01-01 00:14:55,179,3,0.0,0.256258,15.301469,7.182319,1.70842,913.96669,140.711337,10.534387,22.910193,2.535273,94.089166,26.527212
2026-01-01 00:15:00,180,3,0.0,0.26453,15.298306,7.203716,1.645681,904.067453,144.896435,11.956378,20.777726,2.917377,97.911584,24.302349
