ts,slot,node_id,rain_intensity_mmph,flow_m3s,temp_C,pH,DO_mgL,EC_uScm,COD_mgL,NH3N_mgL,TN_mgL,TP_mgL,TSS_mgL,turbidity_NTU
2026-01-01 00:02:10,26,4,0.0,0.344343,15.248358,6.985086,1.463771,1007.33961,288.683054,10.433127,26.133873,3.218358,115.133333,31.802815
2026-01-01 00:02:15,27,4,0.0,0.344855,15.183706,7.037014,1.585543,947.75774,308.76481,10.948318,24.815082,3.160651,103.864739,31.645233
2026-01-01 00:02:20,28,4,0.0,0.357124,15.276112,7.2031,1.43608,1014.408913,281.017182,10.741968,25.355989,2.94955,110.709323,31.270032
2026-01-01 00:02:25,29,4,0.0,0.343741,15.27617,7.092322,1.453649,977.264276,294.945033,11.835518,27.595677,3.063108,109.495014,28.739841
2026-01-01 00:02:30,30,4,0.0,0.327947,15.140239,7.00057,1.428248,957.747825,312.937456,11.277243,26.399406,3.479446,111.644198,30.901057
2026-01-01 00:02:35,31,4,0.0,0.342243,15.269398,7.053893,1.407748,968.015112,289.386948,11.166746,24.117526,3.201344,97.546355,32.411877
2026-01-01 00:02:40,32,4,0.0,0.35348,15.537878,6.991791,1.49011,985.00635,231.967452,10.258218,26.097788,2.644954,116.325343,28.57566
2026-01-01 00:02:45,33,4,0.0,0.347473,15.140415,7.026545,1.383743,995.223056,315.169034,12.065171,25.840567,3.192873,98.635389,32.031466
2026-01-01 00:02:50,34,4,0.0,0.336924,15.096425,6.942692,1.415827,962.984047,273.152374,11.347996,24.867349,3.363407,118.128638,29.218417
2026-01-01 00:02:55,35,4,0.0,0.358866,15.176841,7.052347,1.462399,968.898829,252.785546,12.121381,26.707303,3.175916,107.195325,32.336186
2026-01-01 00:03:00,36,4,0.0,0.367463,15.273789,7.003839,1.463967,932.370002,267.392782,9.448146,26.98398,2.753671,104.47342,31.030903
2026-01-01 00:03:05,37,4,0.0,0.351119,15.235017,6.864503,1.463462,986.07781,281.392596,11.22069,26.119259,2.992205,111.896292,30.270405
2026-01-01 00:03:10,38,4,0.0,0.309594,15.189069,7.221776,1.496825,988.344162,316.556926,10.605368,25.762003,3.4186,105.629798,32.725992
2026-01-01 00:03:15,39,4,0.0,0.353647,15.174807,7.174239,1.636809,1001.514362,309.744189,11.229173,26.326773,2.987074,112.021236,33.635688
2026-01-01 00:03:20,40,4,0.0,0.363291,15.362535,6.99991,1.510887,925.521232,275.377636,10.458413,24.995178,2.908205,109.098022,31.087566
2026-01-01 00:03:25,41,4,0.0,0.362249,15.225649,7.079266,1.424635,954.292346,279.573961,10.625037,24.773058,3.743916,97.794836,31.684005
2026-01-01 00:03:30,42,4,0.0,0.335571,15.299203,6.917293,1.536744,952.270827,284.794584,10.084369,25.409312,3.102543,116.973613,32.804288
2026-01-01 00:03:35,43,4,0.0,0.366882,15.315815,7.042005,1.731077,938.913058,264.796518,11.614568,23.227548,3.25025,108.659408,32.517785
2026-01-01 00:03:40,44,4,0.0,0.351413,15.098407,7.152362,1.511202,937.522611,276.932152,10.865634,25.989915,3.0903,96.795588,31.924989
2026-01-01 00:03:45,45,4,0.0,0.348236,15.221638,7.078579,1.405788,955.482594,286.946222,13.010355,25.832995,3.377239,105.253417,33.157327
2026-01-01 00:03:50,46,4,0.0,0.370283,15.137557,7.200017,1.482174,967.471661,300.34749,12.404288,26.487314,2.99545,99.875118,30.888896
2026-01-01 00:03:55,47,4,0.0,0.352204,15.138214,6.983825,1.422039,941.108609,290.015156,12.458048,26.443258,3.425645,111.758504,29.975968
2026-01-01 00:04:00,48,4,0.0,0.359177,15.266631,6.83908,1.43842,961.41375,304.745424,12.267691,26.746915,3.101342,109.218807,35.71049
2026-01-01 00:04:05,49,4,0.0,0.339491,15.358404,7.015646,1.507792,962.726871,286.914233,11.661941,27.640503,2.849548,112.803741,34.476873
2026-01-01 00:04:10,50,4,0.0,0.373532,15.160168,7.205251,1.402122,939.400651,284.577329,11.710684,27.807684,3.045554,112.139837,33.404593
2026-01-01 00:04:15,51,4,0.0,0.351804,15.110812,6.995121,1.486429,958.317517,293.320947,10.257231,26.076326,3.127185,111.428989,33.222804
2026-01-01 00:04:20,52,4,0.0,0.364362,15.217292,7.066512,1.590187,974.674313,286.111065,11.041119,24.746406,3.031553,105.642705,33.317359
2026-01-01 00:04:25,53,4,0.0,0.354199,15.334588,7.200309,1.517388,967.534963,283.710545,11.370565,25.326151,2.831669,103.758856,33.241579
2026-01-01 00:04:30,54,4,0.0,0.342662,15.154104,7.179247,1.587825,947.375796,260.648409,11.832836,25.187598,2.987863,95.434124,31.633383
2026-01-01 00:04:35,55,4,0.0,0.357392,15.09014,7.11062,1.558348,969.326586,255.480897,11.091951,25.250347,2.867005,107.661722,32.909658
2026-01-01 00:04:40,56,4,0.0,0.364445,15.21768,6.929289,1.585915,979.642188,293.959335,11.861067,25.822969,3.069881,114.558724,34.20345
2026-01-01 00:04:45,57,4,0.0,0.36571,15.245743,7.183138,1.380688,962.997073,275.287974,12.141594,24.536928,3.304255,100.05387,28.129665
2026-01-01 00:04:50,58,4,0.0,0.370506,15.24145,7.240259,1.412912,949.062542,244.389297,11.820662,26.080021,2.963122,111.527159,30.550773
2026-01-01 00:04:55,59,4,0.0,0.351886,15.495369,7.092115,1.614125,963.181229,293.830397,10.561499,27.26511,2.960438,114.763393,29.170619
2026-01-01 00:05:00,60,4,0.0,0.339278,15.121501,7.200675,1.549455,937.66001,309.831859,10.006626,25.976959,2.828611,112.619076,32.540415
2026-01-01 00:05:05,61,4,0.0,0.341337,15.380622,7.081178,1.455949,1040.521707,278.801143,11.947117,25.315365,3.128808,96.324204,30.117774
2026-01-01 00:05:10,62,4,0.0,0.370785,14.972677,7.26933,1.403439,958.768128,257.301063,12.044438,25.601958,3.156153,119.274395,29.504511
2026-01-01 00:05:15,63,4,0.0,0.326297,15.19815,7.08105,1.471793,980.727018,310.662851,10.544919,26.714374,2.994379,103.516327,29.403499
2026-01-01 00:05:20,64,4,0.0,0.363008,15.20414,7.102851,1.455108,947.991209,333.206437,11.035245,26.397798,3.310235,85.408152,27.181397
2026-01-01 00:05:25,65,4,0.0,0.36061,15.056258,6.778266,1.514798,990.234901,332.146186,12.010151,26.232834,3.148223,112.926548,32.869158
2026-01-01 00:05:30,66,4,0.0,0.354812,15.147658,7.175538,1.513799,956.798253,260.017826,10.110197,28.538574,3.432807,98.708099,31.549698
2026-01-01 00:05:35,67,4,0.0,0.378214,15.342415,7.150515,1.416948,960.26689,280.057768,11.277802,25.331324,3.214313,104.84353,26.841886
2026-01-01 00:05:40,68,4,0.0,0.350289,15.053455,7.092243,1.521871,913.489264,315.307599,12.70078,24.828068,3.071426,113.432603,34.100044
2026-01-01 00:05:45,69,4,0.0,0.373047,15.228615,7.038555,1.558651,950.351509,279.585886,11.560404,26.526655,2.981744,103.544999,29.793715
2026-01-01 00:05:50,70,4,0.0,0.36818,15.385709,7.036831,1.568767,991.128384,294.404468,11.227261,25.009185,2.976256,115.381748,30.198703
2026-01-01 00:05:55,71,4,0.0,0.37304,15.067064,7.0554,1.549825,1012.032158,293.005935,11.789397,23.427574,2.86905,104.823908,31.883797
2026-01-01 00:06:00,72,4,0.0,0.350833,15.132645,6.959969,1.49171,979.793422,294.635907,11.245881,26.512643,3.000265,112.716001,31.898656
2026-01-01 00:06:05,73,4,0.0,0.353995,14.936788,7.120693,1.495681,947.164383,286.239452,11.598565,24.848463,3.128344,116.158089,32.186179
2026-01-01 00:06:10,74,4,0.0,0.349128,15.145894,7.175367,1.39097,935.495365,285.841842,11.636898,26.568481,2.838811,119.559516,30.612182
2026-01-01 00:06:15,75,4,0.0,0.369901,15.235156,7.209102,1.4911,946.93333,282.974253,12.494788,27.468996,3.170582,100.335281,30.956408
2026-01-01 00:06:20,76,4,0.0,0.374224,15.264063,7.110086,1.54667,939.694044,289.361286,11.268459,27.491198,3.201885,108.351335,30.28826
2026-01-01 00:06:25,77,4,0.0,0.359539,15.145492,7.214299,1.428425,1017.042397,283.991349,11.654988,25.982613,2.774162,105.243036,33.448368
2026-01-01 00:06:30,78,4,0.0,0.352902,15.2016,7.166411,1.464091,989.672654,279.689752,12.347556,27.547256,2.910388,111.443261,30.456924
2026-01-01 00:06:35,79,4,0.0,0.359416,15.097054,7.063601,1.517121,967.334892,271.271128,12.765804,27.822776,2.936832,116.441837,32.915739
2026-01-01 00:06:40,80,4,0.0,0.358439,15.120154,7.105142,1.449936,980.622416,275.225131,11.748428,25.732565,3.093468,115.434219,30.555595
2026-01-01 00:06:45,81,4,0.0,0.34766,15.072294,7.123548,1.609686,941.978171,282.78439,11.122803,26.882977,3.302116,109.451869,33.432371
2026-01-01 00:06:50,82,4,0.0,0.360291,15.141347,7.032767,1.392584,930.463927,278.443879,9.185018,27.536163,2.776615,120.453337,29.336115
2026-01-01 00:06:55,83,4,0.0,0.353401,15.160349,7.012717,1.502926,983.876817,256.519958,11.481531,26.926416,2.903658,110.650076,29.144131
2026-01-01 00:07:00,84,4,0.0,0.352092,15.07545,7.170004,1.3927,958.983098,266.754374,12.178364,22.121472,3.360684,111.028605,33.725146
2026-01-01 00:07:05,85,4,0.0,0.372303,15.163394,7.148885,1.447775,957.621554,246.136881,12.102229,25.992181,3.167324,109.145595,32.818266
2026-01-01 00:07:10,86,4,0.0,0.357242,15.107969,7.184376,1.428919,955.398664,292.669535,11.154981,26.16639,3.316141,108.70299,29.631801
2026-01-01 00:07:15,87,4,0.0,0.334306,15.271329,7.108649,1.511907,956.057775,251.816937,12.285521,26.617341,2.98568,115.116417,31.608272
2026-01-01 00:07:20,88,4,0.0,0.388643,15.265477,7.067027,1.550883,904.948274,287.447122,11.324053,27.275853,3.103271,107.562926,33.401929
2026-01-01 00:07:25,89,4,0.0,0.349929,15.148441,7.11065,1.432742,946.328467,314.312825,11.626655,27.669575,2.829374,100.310435,33.279362
2026-01-01 00:07:30,90,4,0.0,0.383029,15.316809,7.234044,1.592202,965.890611,279.531796,12.057156,28.001041,3.18862,114.296387,31.924104
2026-01-01 00:07:35,91,4,0.0,0.364854,15.357943,7.079516,1.395945,957.457775,281.587569,12.30945,24.845011,3.121713,115.584876,33.682692
2026-01-01 00:07:40,92,4,0.0,0.362474,15.156617,7.199033,1.468477,999.435463,274.907536,11.227867,26.670753,3.22963,121.241237,31.604448
2026-01-01 00:07:45,93,4,0.0,0.358826,15.256655,7.006442,1.446437,1004.826811,300.13047,12.554939,26.98755,3.092529,124.006451,34.211435
2026-01-01 00:07:50,94,4,0.0,0.393501,14.940785,6.802469,1.454896,935.753227,300.053825,11.706641,24.749875,3.006334,108.910834,30.408131
2026-01-01 00:07:55,95,4,0.0,0.390565,15.183216,7.012058,1.435895,960.282232,246.474959,12.495448,27.113918,3.347067,110.343,32.108515
2026-01-01 00:08:00,96,4,0.0,0.354174,14.931204,7.205707,1.529292,966.329641,308.150245,12.032124,25.950353,3.516581,109.07143,28.831405
2026-01-01 00:08:05,97,4,0.0,0.370468,14.944428,6.906984,1.395174,918.965983,301.783473,11.687726,25.315966,3.085813,103.126685,32.885695
2026-01-01 00:08:10,98,4,0.0,0.364094,15.049129,7.205679,1.434623,987.255974,272.20496,10.983012,27.366572,2.86981,110.857176,30.429858
2026-01-01 00:08:15,99,4,0.0,0.368169,14.973012,7.165419,1.508986,932.591969,283.663116,11.420824,27.336359,2.941148,103.528799,29.856935
2026-01-01 00:08:20,100,4,0.0,0.350862,15.310197,7.053107,1.512765,1003.449627,259.70097,11.934992,27.364328,3.042085,116.499139,26.834575
2026-01-01 00:08:25,101,4,0.0,0.361929,15.246632,7.089909,1.560521,955.878128,282.47118,12.65307,25.839637,2.997817,102.465522,26.990404
2026-01-01 00:08:30,102,4,0.0,0.329777,15.188969,7.178167,1.477405,1001.420987,268.107131,11.909369,26.649739,3.365197,101.573021,32.669759
2026-01-01 00:08:35,103,4,0.0,0.36766,15.459467,7.158682,1.4663,1003.27583,288.858788,11.449251,26.575712,3.191932,108.35666,34.513154
2026-01-01 00:08:40,104,4,0.0,0.363001,14.998341,7.222614,1.506899,983.603202,297.144147,11.181708,29.356248,3.14695,104.819108,30.167481
2026-01-01 00:08:45,105,4,0.0,0.359508,15.137674,7.112764,1.430834,964.540439,247.530997,11.312117,27.633889,3.17029,116.425803,33.020871
2026-01-01 00:08:50,106,4,0.0,0.373995,15.009887,7.20606,1.550741,1001.694174,271.131657,12.966563,24.509908,3.145596,98.304122,27.680482
2026-01-01 00:08:55,107,4,0.0,0.357653,14.973241,7.182569,1.512049,975.94654,305.036437,10.650739,25.258686,3.257002,113.404618,30.974507
2026-01-01 00:09:00,108,4,0.0,0.349047,14.969866,7.108026,1.375566,947.978505,303.096608,11.221279,27.364763,2.730126,103.341753,33.306984
2026-01-01 00:09:05,109,4,0.0,0.362908,15.037872,7.069958,1.493009,937.752323,302.913841,10.064489,27.002013,3.266545,109.73815,31.30016
2026-01-01 00:09:10,110,4,0.0,0.382263,15.091392,7.195287,1.469218,925.922333,293.315043,11.291679,24.956192,3.091323,101.112688,27.184574
2026-01-01 00:09:15,111,4,0.0,0.349807,15.299148,7.213153,1.554448,935.08394,332.894756,11.340283,25.826546,2.751587,107.566051,31.453329
2026-01-01 00:09:20,112,4,0.0,0.369858,15.044984,7.256003,1.502996,953.429005,291.346704,10.647228,25.527841,3.15032,105.559564,28.506694
2026-01-01 00:09:25,113,4,0.0,0.370164,15.352194,7.201678,1.483597,991.144787,248.91388,11.600637,25.132936,2.628991,110.313574,34.573154
2026-01-01 00:09:30,114,4,0.0,0.367358,15.278063,7.143341,1.425592,998.76661,273.562161,12.066683,26.147577,3.189949,115.933182,36.53503
2026-01-01 00:09:35,115,4,0.0,0.356588,15.023431,7.063541,1.51006,941.074658,317.06612,12.231509,26.247823,3.200942,104.862585,33.839749
2026-01-01 00:09:40,116,4,0.0,0.369796,15.208411,7.069237,1.479338,992.567849,306.261334,12.518931,27.900664,3.501728,99.3051,28.613248
2026-01-01 00:09:45,117,4,0.0,0.347401,15.124437,7.175879,1.515042,1014.988563,295.814798,10.877817,27.101314,3.614721,108.201602,31.853812
2026-01-01 00:09:50,118,4,0.0,0.350395,15.330562,7.07355,1.509573,971.2084,282.869059,11.587977,26.14278,3.379663,98.469085,29.615875
2026-01-01 00:09:55,119,4,0.0,0.362568,14.896003,7.17046,1.486427,989.861448,317.10524,12.409944,27.548205,3.030216,105.060786,30.193688
2026-01-01 00:10:00,120,4,0.0,0.362023,15.479335,6.887468,1.53161,961.963465,265.394728,12.491873,28.702168,3.42445,112.258989,31.440695
2026-01-01 00:10:05,121,4,0.0,0.386424,15.358966,7.169806,1.502785,997.17807,287.449315,11.404929,27.903794,3.323763,108.04043,31.562781
2026-01-01 00:10:10,122,4,0.0,0.345614,14.909558,7.14903,1.427307,971.680421,270.715506,11.508169,25.275269,3.039414,114.346995,32.825276
2026-01-01 00:10:15,123,4,0.0,0.343453,15.148884,7.001053,1.456227,969.48554,322.746977,11.842101,23.001983,3.262816,103.878749,30.954619
2026-01-01 00:10:20,124,4,0.0,0.357294,15.283117,7.048253,1.571485,971.978824,254.062146,11.887149,24.944194,3.183578,111.621268,29.378342
2026-01-01 00:10:25,125,4,0.0,0.383135,15.317301,7.059028,1.505804,939.095839,313.101659,12.482635,27.371599,3.149219,105.439488,30.9806
2026-01-01 00:10:30,126,4,0.0,0.376207,15.188508,7.122865,1.44322,958.573923,296.921015,13.286477,27.661855,3.238264,108.923278,35.489448
2026-01-01 00:10:35,127,4,0.0,0.382918,15.284419,7.153219,1.558775,939.888997,297.148724,10.79448,25.832788,3.222672,108.90915,31.538532
2026-01-01 00:10:40,128,4,0.0,0.352425,15.320371,7.197702,1.451217,966.630117,283.074213,10.817534,26.865307,3.308327,115.793891,30.777225
2026-01-01 00:10:45,129,4,0.0,0.363247,15.024671,7.085995,1.357606,984.345182,270.511765,10.356033,25.831325,3.277666,116.579119,31.461701
2026-01-01 00:10:50,130,4,0.0,0.381914,15.143549,6.892389,1.531708,950.070186,282.327051,11.189706,25.307849,3.111988,115.598362,34.129284
2026-01-01 00:10:55,131,4,0.0,0.350783,15.535147,6.999342,1.385035,990.599641,318.837651,12.35107,25.590148,3.175835,96.960153,32.976275
2026-01-01 00:11:00,132,4,0.0,0.356557,15.273012,7.11548,1.476418,953.593844,288.612193,11.843195,25.405621,3.385908,113.431256,30.463921
2026-01-01 00:11:05,133,4,0.0,0.380409,15.039604,7.072941,1.53484,974.53025,289.495741,11.237816,26.105112,3.090425,109.867641,35.030665
2026-01-01 00:11:10,134,4,0.0,0.36589,15.40176,7.092509,1.398278,969.667354,261.031753,12.354417,26.434209,3.262368,111.437527,31.169098
2026-01-01 00:11:15,135,4,0.0,0.382199,15.201477,6.956597,1.410299,976.3921,292.70958,11.887279,27.131557,2.981344,125.947906,30.775105
2026-01-01 00:11:20,136,4,0.0,0.367951,15.285803,7.155355,1.387271,965.221255,272.180299,12.388506,27.238545,3.175679,114.912115,32.458444
2026-01-01 00:11:25,137,4,0.0,0.406551,15.211837,7.09695,1.541789,943.826233,269.306871,11.395945,26.316717,3.143493,107.763204,31.712819
2026-01-01 00:11:30,138,4,0.0,0.364768,15.287531,7.098219,1.493795,966.014217,272.35157,11.551305,26.488269,3.361545,116.917825,30.349255
2026-01-01 00:11:35,139,4,0.0,0.374707,15.421671,7.119642,1.524041,1000.631068,317.276379,10.975578,27.568854,3.349005,113.4091,32.26153
2026-01-01 00:11:40,140,4,0.0,0.370121,15.148253,6.999654,1.401788,934.3198,265.143508,11.768334,30.425525,3.359081,123.064883,31.105113
2026-01-01 00:11:45,141,4,0.0,0.358904,15.34091,7.108935,1.521844,912.810319,258.944,11.527245,28.006742,3.278056,116.521078,33.447611
2026-01-01 00:11:50,142,4,0.0,0.364006,15.204177,7.102859,1.50194,981.261374,277.429091,11.575896,25.7938,3.340738,104.746069,30.027468
2026-01-01 00:11:55,143,4,0.0,0.371595,15.009278,7.079016,1.538677,1009.876169,280.564899,11.404115,26.436309,3.281523,111.170072,34.921803
2026-01-01 00:12:00,144,4,0.0,0.387651,14.831873,7.168374,1.407511,949.070203,266.022707,12.165438,24.640902,3.273319,109.021441,32.81013
2026-01-01 00:12:05,145,4,0.0,0.370522,15.309257,7.122752,1.471008,1000.38039,292.647542,12.164874,26.23606,3.104901,98.736905,30.686518
2026-01-01 00:12:10,146,4,0.0,0.353188,15.178956,7.024673,1.451693,945.323846,272.053569,10.846235,24.401098,3.167162,119.575179,32.139491
2026-01-01 00:12:15,147,4,0.0,0.352859,15.148202,6.839788,1.441565,1007.554971,291.071178,13.198313,26.852021,3.25379,119.290815,32.89942
2026-01-01 00:12:20,148,4,0.0,0.337463,15.235206,7.075175,1.471681,980.900668,292.499417,11.751131,29.246881,3.382509,121.486657,31.524633
2026-01-01 00:12:25,149,4,0.0,0.39182,15.457899,7.18314,1.530838,964.787585,285.210154,11.788408,24.020596,3.160688,111.348427,32.712039
2026-01-01 00:12:30,150,4,0.0,0.369654,15.412322,7.122654,1.471571,1002.643753,333.359619,11.2588,25.202621,3.314439,110.586651,32.563548
2026-01-01 00:12:35,151,4,0.0,0.374482,15.539786,7.077622,1.441328,956.339728,257.072645,11.945372,26.597832,3.025391,108.610265,32.065185
2026-01-01 00:12:40,152,4,0.0,0.358118,15.368819,7.077527,1.619035,938.25897,284.305719,11.436914,27.535558,3.144657,112.235546,29.942145
2026-01-01 00:12:45,153,4,0.0,0.369636,15.218081,6.962385,1.527323,972.990224,306.214297,12.723736,27.525009,3.159079,114.144681,32.175113
2026-01-01 00:12:50,154,4,0.0,0.381606,15.038356,7.223619,1.510948,979.035699,252.85944,11.666116,26.374615,3.22398,112.128707,29.564519
2026-01-01 00:12:55,155,4,0.0,0.381413,14.957365,7.150637,1.451061,989.039883,282.481092,12.194383,25.335762,3.135946,106.282416,32.84533
2026-01-01 00:13:00,156,4,0.0,0.341118,15.281273,7.12588,1.547182,927.38127,289.793652,12.110772,28.677425,3.230713,106.321403,36.288706
2026-01-01 00:13:05,157,4,0.0,0.378991,15.407185,6.824847,1.424237,982.463216,283.669043,10.962763,25.932138,2.865445,121.037837,34.294537
2026-01-01 00:13:10,158,4,0.0,0.364674,15.342761,7.055461,1.493854,986.031462,299.528182,11.80735,26.62443,3.290304,114.494187,31.212944
2026-01-01 00:13:15,159,4,0.0,0.372682,15.286026,7.208394,1.50226,987.373477,289.870407,11.714973,28.099212,3.165835,110.850868,30.757608
2026-01-01 00:13:20,160,4,0.0,0.409514,15.188564,7.116846,1.423425,948.329867,306.929031,11.175335,24.470936,3.331073,112.775136,30.794768
2026-01-01 00:13:25,161,4,0.0,0.362029,15.168613,6.960338,1.431302,962.779536,270.367645,12.198088,25.444535,3.045102,106.510276,35.926247
2026-01-01 00:13:30,162,4,0.0,0.369483,15.138347,7.080421,1.574006,983.155732,285.128746,11.941385,27.070675,3.337513,100.602478,32.330949
2026-01-01 00:13:35,163,4,0.0,0.361847,15.116089,7.124419,1.369153,976.058461,302.584348,13.122908,28.805956,3.046494,120.912715,30.144318
2026-01-01 00:13:40,164,4,0.0,0.403735,15.318695,7.138391,1.571584,986.334948,270.870453,11.964648,29.345481,3.220086,115.363095,34.01634
2026-01-01 00:13:45,165,4,0.0,0.384675,15.094458,7.140639,1.430681,960.966981,272.211926,12.357375,30.670417,3.288012,116.430967,31.54169
2026-01-01 00:13:50,166,4,0.0,0.383603,15.25857,7.067294,1.398152,976.08415,303.719304,10.856674,28.253418,2.90778,114.775512,29.744832
2026-01-01 00:13:55,167,4,0.0,0.361443,15.132696,7.070512,1.422069,950.143369,245.913082,12.103844,28.485573,3.152491,117.647473,31.761888
2026-01-01 00:14:00,168,4,0.0,0.380659,15.571232,7.096274,1.432219,970.133956,290.183799,12.614592,26.710613,3.202734,117.121794,35.842799
2026-01-01 00:14:05,169,4,0.0,0.382081,15.183093,7.056071,1.525346,996.405263,293.026667,11.677789,27.727212,2.978941,129.509706,32.261056
2026-01-01 00:14:10,170,4,0.0,0.380768,15.310164,7.133903,1.376843,987.38778,291.735923,11.849568,25.164589,3.38396,101.915108,32.690175
2026-01-01 00:14:15,171,4,0.0,0.383924,15.149772,7.167834,1.425637,936.399633,303.548296,12.750789,28.912728,3.254789,105.725363,31.857544
2026-01-01 00:14:20,172,4,0.0,0.370838,15.247514,7.049449,1.42376,932.943582,343.449883,12.131492,27.043261,3.223002,108.059785,29.798634
2026-01-01 00:14:25,173,4,0.0,0.375858,15.096637,7.11702,1.601521,991.358587,292.647136,11.481673,27.04497,3.316732,102.990801,31.449994
2026-01-01 00:14:30,174,4,0.0,0.392772,15.227377,6.923531,1.586946,966.262532,285.91681,13.257039,27.105557,3.119345,105.258096,28.823843
2026-01-01 00:14:35,175,4,0.0,0.375268,15.206578,7.038832,1.666847,964.180939,302.805624,11.590091,26.130928,3.221788,115.573545,34.248068
2026-01-01 00:14:40,176,4,0.0,0.350819,15.169001,7.097587,1.524706,988.190464,290.541602,11.762799,28.184859,3.1473,107.722942,30.600099
2026-01-01 00:14:45,177,4,0.0,0.392007,15.331043,7.178883,1.365513,970.675393,277.917315,10.803783,27.684484,3.174267,120.379433,28.515685
2026-01-01 00:14:50,178,4,0.0,0.388787,15.388727,7.067994,1.462901,986.023036,275.862556,12.407799,25.846669,3.317817,107.613691,34.977199
2026-01-01 00:14:55,179,4,0.0,0.356518,15.35737,7.088816,1.510345,989.555527,269.604698,12.803057,26.478039,3.143914,112.153525,28.850345
2026-01-01 00:15:00,180,4,0.0,0.350202,15.288479,7.050798,1.531281,978.482097,258.292565,13.62817,27.672026,3.026818,108.708245,33.246912
